iteración,n,modelo,op_asignaciones,op_comparaciones,op_aritmeticas,op_totales
503,5000,9999,5,9995,0,10000
504,5000,9999,5,9995,0,10000
505,5000,9999,5,9995,0,10000
506,5000,9999,5,9995,0,10000
507,5000,9999,5,9995,0,10000
508,5000,9999,5,9995,0,10000
509,5000,9999,5,9995,0,10000
510,5000,9999,5,9995,0,10000
511,5000,9999,5,9995,0,10000
512,5000,9999,5,9995,0,10000
513,5000,9999,5,9995,0,10000
514,5000,9999,5,9995,0,10000
515,5000,9999,5,9995,0,10000
516,5000,9999,5,9995,0,10000
517,5000,9999,5,9995,0,10000
518,5000,9999,5,9995,0,10000
519,5000,9999,5,9995,0,10000
520,5000,9999,5,9995,0,10000
521,5000,9999,5,9995,0,10000
522,5000,9999,5,9995,0,10000
523,5000,9999,5,9995,0,10000
524,5000,9999,5,9995,0,10000
525,5000,9999,5,9995,0,10000
526,5000,9999,5,9995,0,10000
527,5000,9999,5,9995,0,10000
528,5000,9999,5,9995,0,10000
529,5000,9999,5,9995,0,10000
530,5000,9999,5,9995,0,10000
531,5000,9999,5,9995,0,10000
532,5000,9999,5,9995,0,10000
533,5000,9999,5,9995,0,10000
534,5000,9999,5,9995,0,10000
535,5000,9999,5,9995,0,10000
536,5000,9999,5,9995,0,10000
537,5000,9999,5,9995,0,10000
538,5000,9999,5,9995,0,10000
539,5000,9999,5,9995,0,10000
540,5000,9999,5,9995,0,10000
541,5000,9999,5,9995,0,10000
542,5000,9999,5,9995,0,10000
543,5000,9999,5,9995,0,10000
544,5000,9999,5,9995,0,10000
545,5000,9999,5,9995,0,10000
546,5000,9999,5,9995,0,10000
547,5000,9999,5,9995,0,10000
548,5000,9999,5,9995,0,10000
549,5000,9999,5,9995,0,10000
550,5000,9999,5,9995,0,10000
551,5000,9999,5,9995,0,10000
552,5000,9999,5,9995,0,10000
553,5000,9999,5,9995,0,10000
554,5000,9999,5,9995,0,10000
555,5000,9999,5,9995,0,10000
556,5000,9999,5,9995,0,10000
557,5000,9999,5,9995,0,10000
558,5000,9999,5,9995,0,10000
559,5000,9999,5,9995,0,10000
560,5000,9999,5,9995,0,10000
561,5000,9999,5,9995,0,10000
562,5000,9999,5,9995,0,10000
563,5000,9999,5,9995,0,10000
564,5000,9999,5,9995,0,10000
565,5000,9999,5,9995,0,10000
566,5000,9999,5,9995,0,10000
567,5000,9999,5,9995,0,10000
568,5000,9999,5,9995,0,10000
569,5000,9999,5,9995,0,10000
570,5000,9999,5,9995,0,10000
571,5000,9999,5,9995,0,10000
572,5000,9999,5,9995,0,10000
573,5000,9999,5,9995,0,10000
574,5000,9999,5,9995,0,10000
575,5000,9999,5,9995,0,10000
576,5000,9999,5,9995,0,10000
577,5000,9999,5,9995,0,10000
578,5000,9999,5,9995,0,10000
579,5000,9999,5,9995,0,10000
580,5000,9999,5,9995,0,10000
581,5000,9999,5,9995,0,10000
582,5000,9999,5,9995,0,10000
583,5000,9999,5,9995,0,10000
584,5000,9999,5,9995,0,10000
585,5000,9999,5,9995,0,10000
586,5000,9999,5,9995,0,10000
587,5000,9999,5,9995,0,10000
588,5000,9999,5,9995,0,10000
589,5000,9999,5,9995,0,10000
590,5000,9999,5,9995,0,10000
591,5000,9999,5,9995,0,10000
592,5000,9999,5,9995,0,10000
593,5000,9999,5,9995,0,10000
594,5000,9999,5,9995,0,10000
595,5000,9999,5,9995,0,10000
596,5000,9999,5,9995,0,10000
597,5000,9999,5,9995,0,10000
598,5000,9999,5,9995,0,10000
599,5000,9999,5,9995,0,10000
600,5000,9999,5,9995,0,10000
601,5000,9999,5,9995,0,10000
602,5000,9999,5,9995,0,10000
603,5000,9999,5,9995,0,10000
604,5000,9999,5,9995,0,10000
605,5000,9999,5,9995,0,10000
606,5000,9999,5,9995,0,10000
607,5000,9999,5,9995,0,10000
608,5000,9999,5,9995,0,10000
609,5000,9999,5,9995,0,10000
610,5000,9999,5,9995,0,10000
611,5000,9999,5,9995,0,10000
612,5000,9999,5,9995,0,10000
613,5000,9999,5,9995,0,10000
614,5000,9999,5,9995,0,10000
615,5000,9999,5,9995,0,10000
616,5000,9999,5,9995,0,10000
617,5000,9999,5,9995,0,10000
618,5000,9999,5,9995,0,10000
619,5000,9999,5,9995,0,10000
620,5000,9999,5,9995,0,10000
621,5000,9999,5,9995,0,10000
622,5000,9999,5,9995,0,10000
623,5000,9999,5,9995,0,10000
624,5000,9999,5,9995,0,10000
625,5000,9999,5,9995,0,10000
626,5000,9999,5,9995,0,10000
627,5000,9999,5,9995,0,10000
628,5000,9999,5,9995,0,10000
629,5000,9999,5,9995,0,10000
630,5000,9999,5,9995,0,10000
631,5000,9999,5,9995,0,10000
632,5000,9999,5,9995,0,10000
633,5000,9999,5,9995,0,10000
634,5000,9999,5,9995,0,10000
635,5000,9999,5,9995,0,10000
636,5000,9999,5,9995,0,10000
637,5000,9999,5,9995,0,10000
638,5000,9999,5,9995,0,10000
639,5000,9999,5,9995,0,10000
640,5000,9999,5,9995,0,10000
641,5000,9999,5,9995,0,10000
642,5000,9999,5,9995,0,10000
643,5000,9999,5,9995,0,10000
644,5000,9999,5,9995,0,10000
645,5000,9999,5,9995,0,10000
646,5000,9999,5,9995,0,10000
647,5000,9999,5,9995,0,10000
648,5000,9999,5,9995,0,10000
649,5000,9999,5,9995,0,10000
650,5000,9999,5,9995,0,10000
651,5000,9999,5,9995,0,10000
652,5000,9999,5,9995,0,10000
653,5000,9999,5,9995,0,10000
654,5000,9999,5,9995,0,10000
655,5000,9999,5,9995,0,10000
656,5000,9999,5,9995,0,10000
657,5000,9999,5,9995,0,10000
658,5000,9999,5,9995,0,10000
659,5000,9999,5,9995,0,10000
660,5000,9999,5,9995,0,10000
661,5000,9999,5,9995,0,10000
662,5000,9999,5,9995,0,10000
663,5000,9999,5,9995,0,10000
664,5000,9999,5,9995,0,10000
665,5000,9999,5,9995,0,10000
666,5000,9999,5,9995,0,10000
667,5000,9999,5,9995,0,10000
668,5000,9999,5,9995,0,10000
669,5000,9999,5,9995,0,10000
670,5000,9999,5,9995,0,10000
671,5000,9999,5,9995,0,10000
672,5000,9999,5,9995,0,10000
673,5000,9999,5,9995,0,10000
674,5000,9999,5,9995,0,10000
675,5000,9999,5,9995,0,10000
676,5000,9999,5,9995,0,10000
677,5000,9999,5,9995,0,10000
678,5000,9999,5,9995,0,10000
679,5000,9999,5,9995,0,10000
680,5000,9999,5,9995,0,10000
681,5000,9999,5,9995,0,10000
682,5000,9999,5,9995,0,10000
683,5000,9999,5,9995,0,10000
684,5000,9999,5,9995,0,10000
685,5000,9999,5,9995,0,10000
686,5000,9999,5,9995,0,10000
687,5000,9999,5,9995,0,10000
688,5000,9999,5,9995,0,10000
689,5000,9999,5,9995,0,10000
690,5000,9999,5,9995,0,10000
691,5000,9999,5,9995,0,10000
692,5000,9999,5,9995,0,10000
693,5000,9999,5,9995,0,10000
694,5000,9999,5,9995,0,10000
695,5000,9999,5,9995,0,10000
696,5000,9999,5,9995,0,10000
697,5000,9999,5,9995,0,10000
698,5000,9999,5,9995,0,10000
699,5000,9999,5,9995,0,10000
700,5000,9999,5,9995,0,10000
701,5000,9999,5,9995,0,10000
702,5000,9999,5,9995,0,10000
703,5000,9999,5,9995,0,10000
704,5000,9999,5,9995,0,10000
705,5000,9999,5,9995,0,10000
706,5000,9999,5,9995,0,10000
707,5000,9999,5,9995,0,10000
708,5000,9999,5,9995,0,10000
709,5000,9999,5,9995,0,10000
710,5000,9999,5,9995,0,10000
711,5000,9999,5,9995,0,10000
712,5000,9999,5,9995,0,10000
713,5000,9999,5,9995,0,10000
714,5000,9999,5,9995,0,10000
715,5000,9999,5,9995,0,10000
716,5000,9999,5,9995,0,10000
717,5000,9999,5,9995,0,10000
718,5000,9999,5,9995,0,10000
719,5000,9999,5,9995,0,10000
720,5000,9999,5,9995,0,10000
721,5000,9999,5,9995,0,10000
722,5000,9999,5,9995,0,10000
723,5000,9999,5,9995,0,10000
724,5000,9999,5,9995,0,10000
725,5000,9999,5,9995,0,10000
726,5000,9999,5,9995,0,10000
727,5000,9999,5,9995,0,10000
728,5000,9999,5,9995,0,10000
729,5000,9999,5,9995,0,10000
730,5000,9999,5,9995,0,10000
731,5000,9999,5,9995,0,10000
732,5000,9999,5,9995,0,10000
733,5000,9999,5,9995,0,10000
734,5000,9999,5,9995,0,10000
735,5000,9999,5,9995,0,10000
736,5000,9999,5,9995,0,10000
737,5000,9999,5,9995,0,10000
738,5000,9999,5,9995,0,10000
739,5000,9999,5,9995,0,10000
740,5000,9999,5,9995,0,10000
741,5000,9999,5,9995,0,10000
742,5000,9999,5,9995,0,10000
743,5000,9999,5,9995,0,10000
744,5000,9999,5,9995,0,10000
745,5000,9999,5,9995,0,10000
746,5000,9999,5,9995,0,10000
747,5000,9999,5,9995,0,10000
748,5000,9999,5,9995,0,10000
749,5000,9999,5,9995,0,10000
750,5000,9999,5,9995,0,10000
751,5000,9999,5,9995,0,10000
752,5000,9999,5,9995,0,10000
753,5000,9999,5,9995,0,10000
754,5000,9999,5,9995,0,10000
755,5000,9999,5,9995,0,10000
756,5000,9999,5,9995,0,10000
757,5000,9999,5,9995,0,10000
758,5000,9999,5,9995,0,10000
759,5000,9999,5,9995,0,10000
760,5000,9999,5,9995,0,10000
761,5000,9999,5,9995,0,10000
762,5000,9999,5,9995,0,10000
763,5000,9999,5,9995,0,10000
764,5000,9999,5,9995,0,10000
765,5000,9999,5,9995,0,10000
